商品ID,商品名稱,借/採,儲位,儲位庫存數,庫齡,區編,區名,館編,館名,長(cm),寬(cm),高(cm),重量(kg),(近)月銷量,(近)月-有揀貨單天數,(近)90日銷量,(近)90日-有揀貨單天數,供應商ID,供應商名稱,所屬PM,總庫存數,總庫存_迴轉天數,才數,材積別,樓層,儲位型態,大區編,大區名,儲位才數,儲位健康度,材積判斷,總才數,人工/自動,庫齡級距,重型架判斷
DJAH12-A900JR8DJ-000,灌籃高手新裝再編版（尖端45週年紀念套書）櫻木花道款（拆封不可退）,借,80L26017A,1,136,DJAW,漫畫,DJAW3E,運動競技,34,32,25,7.58,0,0,1,0,12945,尖端出版,林莛蓁,3,99999,1.007407407,5,6F,AGV層架,DJ,書店24H,7.111111111,0.37428125,小材積,1.007407407,人工倉,<半年,AGV層架
DJAH12-A900JR8DL-000,灌籃高手新裝再編版（尖端45週年紀念套書）流川楓款（拆封不可退）,借,80L26013A,2,136,DJAW,漫畫,DJAW3E,運動競技,34,32,25,7.58,0,0,0,0,12945,尖端出版,林莛蓁,2,99999,1.007407407,5,6F,AGV層架,DJ,書店24H,7.111111111,0.283333333,小材積,2.014814815,人工倉,<半年,AGV層架
DJAH12-A900JR8EH-000,有本事換你來做啊！（02）拆封不可退,借,80L14019B,2,183,DJAW,漫畫,DJAW3I,輕鬆幽默,21,15,1,0.31,0,0,0,0,12945,尖端出版,林莛蓁,2,99999,0.011666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.094755208,小材積,0.023333333,人工倉,>=半年,AGV層架
DJAH12-A900JR8F7-000,WIND BREAKER—防風少年—（21）特裝版（拆封不可退）,借,80L25001D,1,137,DJAW,漫畫,DJAW3E,運動競技,20,14,3,0.31,0,0,1,0,12945,尖端出版,林莛蓁,4,99999,0.031111111,1,6F,AGV層架,DJ,書店24H,7.111111111,0.082016667,小材積,0.031111111,人工倉,<半年,AGV層架
DJAH12-A900JRN3D-000,社長、酒與星星（1）拆封不可退,採,80L03032B,7,181,DJAW,漫畫,DJAWC1,戀愛故事-男性向,19,13,2,0.17,0,0,0,0,35540,鴻緯圖書,林莛蓁,7,99999,0.018296296,1,6F,AGV層架,DJ,書店24H,7.111111111,0.064088542,小材積,0.128074074,人工倉,>=半年,AGV層架
DJAH12-A900JS17X-000,可惜夜行（全）拆封不可退,採,80L18030A,2,171,DJAW,漫畫,DJAW3H,奇幻魔法,18,13,1,0.17,0,0,0,0,40147,美璟文化,林莛蓁,2,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.042078125,小材積,0.017333333,人工倉,<半年,AGV層架
DJAH12-A900JSW4I-000,關於我轉生變成史萊姆這檔事 克雷曼重生復仇（1）拆封不可退,採,80L18050C,7,171,DJAW,漫畫,DJAW3H,奇幻魔法,19,13,1.5,0.18,1,0,1,0,35540,鴻緯圖書,林莛蓁,7,7,0.013722222,1,6F,AGV層架,DJ,書店24H,7.111111111,0.070786979,小材積,0.096055556,人工倉,<半年,AGV層架
DJAH12-A900JTO0U-000,魔女的花坊（2）拆封不可退,採,80L20049A,1,169,DJAW,漫畫,DJAW3H,奇幻魔法,18,13,1,0.22,0,0,0,0,26560,聯合,林莛蓁,1,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.01875,小材積,0.008666667,人工倉,<半年,AGV層架
DJAH12-A900JTO6Y-000,普通輕音社（3）拆封不可退,採,80L06049B,5,135,DJAW,漫畫,DJAW3I,輕鬆幽默,18,13,2,0.2,0,0,0,0,35540,鴻緯圖書,林莛蓁,5,99999,0.017333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.056752604,小材積,0.086666667,人工倉,<半年,AGV層架
DJAH12-A900JTSA1-000,孤高之人（14）拆封不可退,借,80L25017E,2,165,DJAW,漫畫,DJAW3E,運動競技,18,13,2,0.23,0,0,1,0,12945,尖端出版,林莛蓁,2,99999,0.017333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.205067708,小材積,0.034666667,人工倉,<半年,AGV層架
DJAH12-A900JTSAS-000,隔夜伴侶（全）（限）拆封不可退,借,80L24001D,2,137,DJAW,漫畫,DJAW9K,(18限)BL/GL,19,13,1.5,0.2,0,0,0,0,12945,尖端出版,林莛蓁,2,99999,0.013722222,1,6F,AGV層架,DJ,書店24H,7.111111111,0.214709635,小材積,0.027444444,人工倉,<半年,AGV層架
DJAH12-A900JTSAU-000,音盤紀行（01）拆封不可退,借,80L25010B,2,46,DJAW,漫畫,DJAW3Y,溫馨療癒,21,15,1.5,0.38,0,0,1,0,12945,尖端出版,林莛蓁,3,99999,0.0175,1,6F,AGV層架,DJ,書店24H,7.111111111,0.060958333,小材積,0.035,人工倉,<半年,AGV層架
DJAH12-A900JTSR1-000,魔族威爾海姆從零開始的戀愛戰術（全）（限）拆封不可退,採,80L24021C,2,163,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,1,0.17,0,0,0,0,28387,青文出版社,林莛蓁,2,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.070729167,小材積,0.017333333,人工倉,<半年,AGV層架
DJAH12-A900JTSRP-000,榨取?奪取?麗莎麗莎！這個學校的授課全部都是聖實習喔（02）（限）拆封不可退,採,80L24023A,2,163,DJAW,漫畫,DJAW8Q,(18限)魔幻冒險,13,1,18,0.18,0,0,0,0,28387,青文出版社,林莛蓁,2,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.07028099,小材積,0.017333333,人工倉,<半年,AGV層架
DJAH12-A900JTT89-000,渡良瀨明明就是渣男（1）拆封不可退,採,80L10043A,2,79,DJAW,漫畫,DJAW3F,戀愛關係,17,11.2,1.5,0.17,0,0,1,0,35540,鴻緯圖書,林莛蓁,2,99999,0.010577778,1,6F,AGV層架,DJ,書店24H,7.111111111,0.019697422,小材積,0.021155556,人工倉,<半年,AGV層架
DJAH12-A900JUJVQ-000,放學後異世界兩人旅行?請問有不需要的勇者嗎？?（1）拆封不可退,採,80L25059B,1,116,DJAW,漫畫,DJAW3M,動作冒險,17,12,3,0.3,0,0,0,0,26560,聯合,林莛蓁,1,99999,0.022666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.0496625,小材積,0.022666667,人工倉,<半年,AGV層架
DJAH12-A900JUJW6-000,戀愛代理（4）完（拆封不可退）,採,80L16058C,2,158,DJAW,漫畫,DJAWC1,戀愛故事-男性向,17,12,2,0.2,0,0,0,0,26560,聯合,林莛蓁,2,99999,0.015111111,1,6F,AGV層架,DJ,書店24H,7.111111111,0.078005208,小材積,0.030222222,人工倉,<半年,AGV層架
DJAH12-A900JUP7P-000,BFF－友誼長存－（1）拆封不可退,採,80L24029B,2,157,DJAW,漫畫,DJAW3I,輕鬆幽默,18,13,2,0.18,0,0,0,0,26560,聯合,林莛蓁,2,99999,0.017333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.066552083,小材積,0.034666667,人工倉,<半年,AGV層架
DJAH12-A900JUQKD-000,判處勇者刑（動畫）毯子 B,採,80L24029C,1,157,DJAW,漫畫,DJAW92,動漫精品,28,25,5,0.37,0,0,0,0,26560,聯合,林莛蓁,1,99999,0.12962963,1,6F,AGV層架,DJ,書店24H,7.111111111,0.10075,小材積,0.12962963,人工倉,<半年,AGV層架
DJAH12-A900JUQL8-000,判處勇者刑（原作）環保杯袋 B,採,80L24030B,1,157,DJAW,漫畫,DJAW92,動漫精品,13,8,1,0.02,0,0,0,0,26560,聯合,林莛蓁,1,99999,0.003851852,1,6F,AGV層架,DJ,書店24H,7.111111111,0.053484375,小材積,0.003851852,人工倉,<半年,AGV層架
DJAH12-A900JUQTF-000,WET SAND（04）（限）,採,80L24030B,1,157,DJAW,漫畫,DJAW9K,(18限)BL/GL,15,21,2,0.44,0,0,0,0,26560,聯合,林莛蓁,1,99999,0.023333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.053484375,小材積,0.023333333,人工倉,<半年,AGV層架
DJAH12-A900JV28Y-000,有點累但閃耀的小日子（上＋下）,採,80L24036C,2,150,DJAW,漫畫,DJAW3Y,溫馨療癒,21,15,4,0.99,0,0,0,0,26560,聯合,林莛蓁,2,99999,0.046666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.029401042,小材積,0.093333333,人工倉,<半年,AGV層架
DJAH12-A900JVAZ5-000,花樣少年少女 愛藏版（5）首刷限定版（拆封不可退）,採,80L24042B,5,129,DJAW,漫畫,DJAW3F,戀愛關係,17,12,3,0.5,0,0,0,0,35540,鴻緯圖書,林莛蓁,5,99999,0.022666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.073364583,小材積,0.113333333,人工倉,<半年,AGV層架
DJAH12-A900JVBB4-000,沒想到會是緋聞（全）（限）拆封不可退,採,80L23060C,1,137,DJAW,漫畫,DJAW9K,(18限)BL/GL,13,18,1.2,0.19,0,0,0,0,28387,青文出版社,林莛蓁,1,99999,0.0104,1,6F,AGV層架,DJ,書店24H,7.111111111,0.02006875,小材積,0.0104,人工倉,<半年,AGV層架
DJAH12-A900JVBX2-000,不時輕聲地以俄語遮羞的鄰座艾莉同學（原作）長條壓克力鑰匙圈 G,採,80L24033A,1,149,DJAW,漫畫,DJAW92,動漫精品,9,3,1,0.02,0,0,0,0,26560,聯合,林莛蓁,1,99999,0.001,1,6F,AGV層架,DJ,書店24H,7.111111111,0.057973958,小材積,0.001,人工倉,<半年,AGV層架
DJAH12-A900JVFXA-000,世襲制三角關係（上）,採,80L07040C,2,130,DJAW,漫畫,DJAW3F,戀愛關係,21,15,2,0.31,0,0,0,0,10856,遠足文化,林莛蓁,2,99999,0.023333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.090484375,小材積,0.046666667,人工倉,<半年,AGV層架
DJAH12-A900JVQLN-000,Minecraft漫畫~探索世界的盡頭~（11）,借,80L19014C,3,60,DJAW,漫畫,DJAW41,科幻機戰,21,15,1,0.31,0,0,3,0,12945,尖端出版,林莛蓁,4,99999,0.011666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.079377604,小材積,0.035,人工倉,<半年,AGV層架
DJAH12-A900JVQO2-000,噬魂者NOT! 完全版（03）完（拆封不可退）,借,80L03020A,1,131,DJAW,漫畫,DJAW3H,奇幻魔法,21,15,2,0.52,0,0,0,0,12945,尖端出版,林莛蓁,1,99999,0.023333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.060385417,小材積,0.023333333,人工倉,<半年,AGV層架
DJAH12-A900JVSBI-000,吊車尾見習衛兵少年。（實則）最強極惡暗殺者。（2）拆封不可退,採,80L23035A,2,148,DJAW,漫畫,DJAW3M,動作冒險,18,13,1,0.2,0,0,0,0,26560,聯合,林莛蓁,2,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.056505208,小材積,0.017333333,人工倉,<半年,AGV層架
DJAH12-A900JVX47-000,野獸們的風暴之花（全）（限）拆封不可退,採,80L24041B,2,129,DJAW,漫畫,DJAW9K,(18限)BL/GL,17,12,1,0.3,0,0,1,0,35540,鴻緯圖書,林莛蓁,2,99999,0.007555556,1,6F,AGV層架,DJ,書店24H,7.111111111,0.063528646,小材積,0.015111111,人工倉,<半年,AGV層架
DJAH12-A900JVX9T-000,黑博物館 圖錄 The Catalogue : Backyard of Black Museum（全）拆封不可退,採,80L24045A,6,129,DJAW,漫畫,DJAW3S,動漫畫冊,26,18,2,0.79,2,0,2,0,35540,鴻緯圖書,林莛蓁,6,3,0.034666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.02925,小材積,0.208,人工倉,<半年,AGV層架
DJAH12-A900JWKVX-000,今年的三石同學哪裡怪怪的（04）拆封不可退,採,80L23050A,3,128,DJAW,漫畫,DJAWC1,戀愛故事-男性向,21,15,1,0.23,0,0,0,0,28387,青文出版社,林莛蓁,3,99999,0.011666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.052416667,小材積,0.035,人工倉,<半年,AGV層架
DJAH12-A900JWL5D-000,搖曳露營△（17）拆封不可退,採,80L24043C,1,129,DJAW,漫畫,DJAW96,美食料理,17,12,1,0.3,1,0,3,0,35540,鴻緯圖書,林莛蓁,1,1,0.007555556,1,6F,AGV層架,DJ,書店24H,7.111111111,0.035505208,小材積,0.007555556,人工倉,<半年,AGV層架
DJAH12-A900JX1ZE-000,香格里拉‧開拓異境~糞作獵手挑戰神作~（10）拆封不可退,採,80L25040C,1,122,DJAW,漫畫,DJAW3M,動作冒險,13,18,1.5,0.2,0,0,1,0,35540,鴻緯圖書,林莛蓁,1,99999,0.013,1,6F,AGV層架,DJ,書店24H,7.111111111,0.036073438,小材積,0.013,人工倉,<半年,AGV層架
DJAH12-A900JXP5B-000,當男孩遇見後宮（限）,採,80L25049D,1,19,DJAW,漫畫,DJAW99,(18限)情愛男女,21,15,1.5,0.44,1,0,4,0,26560,聯合,林莛蓁,1,1,0.0175,1,6F,AGV層架,DJ,書店24H,7.111111111,0.151222656,小材積,0.0175,人工倉,<半年,AGV層架
DJAH12-A900JXWDA-000,留意小笨狗！（8）（限）拆封不可退,採,80L02060B,2,130,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,1,0.16,0,0,0,0,26560,聯合,林莛蓁,2,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.078161458,小材積,0.017333333,人工倉,<半年,AGV層架
DJAH12-A900JZ347-000,失憶投捕（20）拆封不可退,採,80L12053D,3,108,DJAW,漫畫,DJAW3E,運動競技,17,10.5,1.5,0.17,1,0,1,0,35540,鴻緯圖書,林莛蓁,3,3,0.009916667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.07752474,小材積,0.02975,人工倉,<半年,AGV層架
DJAH12-A900JZ3MM-000,PSYREN~決戰遊戲（6）拆封不退,採,80L13053D,2,108,DJAW,漫畫,DJAW41,科幻機戰,17,10.5,1.5,0.17,0,0,0,0,35540,鴻緯圖書,林莛蓁,2,99999,0.009916667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.058898437,小材積,0.019833333,人工倉,<半年,AGV層架
DJAH12-A900JZ3MO-000,PSYREN~決戰遊戲（7）拆封不退,採,80L12041D,2,108,DJAW,漫畫,DJAW41,科幻機戰,17,10.5,1.5,0.17,0,0,0,0,35540,鴻緯圖書,林莛蓁,2,99999,0.009916667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.169277083,小材積,0.019833333,人工倉,<半年,AGV層架
DJAH12-A900JZ4OH-000,ShutLine馭險謎情（04）（限）,採,80L09022B,4,120,DJAW,漫畫,DJAW9K,(18限)BL/GL,21,15,2,0.44,0,0,1,0,26560,聯合,林莛蓁,4,99999,0.023333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.040708333,小材積,0.093333333,人工倉,<半年,AGV層架
DJAH12-A900JZ991-000,裸露的痴態──沉淪媚藥的女主角們（限）拆封不可退,借,80L07012C,1,117,DJAW,漫畫,DJAW99,(18限)情愛男女,21,15,1.5,0.35,0,0,1,0,12945,尖端出版,林莛蓁,1,99999,0.0175,1,6F,AGV層架,DJ,書店24H,7.111111111,0.04748112,小材積,0.0175,人工倉,<半年,AGV層架
DJAH12-A900JZPDV-000,火屬性的我，不小心成了冰屬性上司的╳╳。（全）（限）拆封不可退,採,80L11029D,2,114,DJAW,漫畫,DJAW9K,(18限)BL/GL,18.5,13,1.5,0.2,0,0,0,0,28387,青文出版社,林莛蓁,2,99999,0.013361111,1,6F,AGV層架,DJ,書店24H,7.111111111,0.092890625,小材積,0.026722222,人工倉,<半年,AGV層架
DJAH12-A900JZRCD-000,BLUE LOCK 藍色監獄（36）首刷限定版（拆封不可退）,採,80L12049D,7,108,DJAW,漫畫,DJAW3E,運動競技,17,11,1.5,0.18,2,0,3,0,35540,鴻緯圖書,林莛蓁,7,3.5,0.010388889,1,6F,AGV層架,DJ,書店24H,7.111111111,0.073917969,小材積,0.072722222,人工倉,<半年,AGV層架
DJAH12-A900K08PW-000,性轉醫護兵的戰場日記（3）拆封不可退,採,80L11060A,1,110,DJAW,漫畫,DJAW3Q,人文歷史,18,13,1.5,0.16,0,0,1,0,26560,聯合,林莛蓁,1,99999,0.013,1,6F,AGV層架,DJ,書店24H,7.111111111,0.053821615,小材積,0.013,人工倉,<半年,AGV層架
DJAH12-A900K0GOB-000,粉紅愛心樂團 beat（2）首刷限定版（限）拆封不可退,採,80L14030A,7,101,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,1.5,0.26,0,0,0,0,35540,鴻緯圖書,林莛蓁,7,99999,0.013,1,6F,AGV層架,DJ,書店24H,7.111111111,0.041647396,小材積,0.091,人工倉,<半年,AGV層架
DJAH12-A900K0X8Q-000,心跳在今夜 愛藏版（2）拆封不可退,採,80L20052B,1,95,DJAW,漫畫,DJAW3F,戀愛關係,21,15,2.5,0.55,0,0,1,0,40147,美璟文化,林莛蓁,1,99999,0.029166667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.037022396,小材積,0.029166667,人工倉,<半年,AGV層架
DJAH12-A900K0Z1Q-000,無法傳達給你。（9）拆封不可退,採,80L16041D,1,107,DJAW,漫畫,DJAW3O,BL,18,13,1,0.17,0,0,1,0,26560,聯合,林莛蓁,1,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.078539583,小材積,0.008666667,人工倉,<半年,AGV層架
DJAH12-A900K13VE-000,兄弟家家酒到此為止（全）（限）拆封不可退,採,80L11054A,5,94,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,2,0.23,0,0,0,0,35540,鴻緯圖書,林莛蓁,5,99999,0.017333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.037760417,小材積,0.086666667,人工倉,<半年,AGV層架
DJAH12-A900K14UC-000,東京卍復仇者~場地圭介的手寫信~（4）拆封不可退,採,80L11055B,4,94,DJAW,漫畫,DJAW3M,動作冒險,17,12,1,0.15,0,0,1,0,35540,鴻緯圖書,林莛蓁,4,99999,0.007555556,1,6F,AGV層架,DJ,書店24H,7.111111111,0.037760417,小材積,0.030222222,人工倉,<半年,AGV層架
DJAH12-A900K1BDX-000,淡島百景２,採,80L05021B,2,103,DJAW,漫畫,DJAW3Z,其他類型,14.5,1.2,21,0.34,0,0,0,0,26560,聯合,林莛蓁,2,99999,0.013533333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.046815625,小材積,0.027066667,人工倉,<半年,AGV層架
DJAH12-A900K1NY2-000,薩赫之戀（上）拆封不可退,採,80L22041A,2,100,DJAW,漫畫,DJAW3F,戀愛關係,18,13,1.5,0.21,0,0,0,0,26560,聯合,林莛蓁,2,99999,0.013,1,6F,AGV層架,DJ,書店24H,7.111111111,0.072403646,小材積,0.026,人工倉,<半年,AGV層架
DJAH12-A900K1XJB-000,浪漫‧輓歌（1）（限）拆封不可退,採,80L09049D,3,86,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,1,0.19,0,0,2,0,35540,鴻緯圖書,林莛蓁,3,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.068160156,小材積,0.026,人工倉,<半年,AGV層架
DJAH12-A900K2813-000,WITCH WATCH 魔女守護者（24）首刷限定版（拆封不可退）,採,80L20053B,8,87,DJAW,漫畫,DJAW3H,奇幻魔法,11,17,1.2,0.2,0,0,0,0,35540,鴻緯圖書,林莛蓁,8,99999,0.008311111,1,6F,AGV層架,DJ,書店24H,7.111111111,0.039527083,小材積,0.066488889,人工倉,<半年,AGV層架
DJAH12-A900K2J8F-000,音盤紀行（02）拆封不可退,借,80L15016C,2,26,DJAW,漫畫,DJAW3Y,溫馨療癒,21,15,1.7,0.41,0,0,2,0,12945,尖端出版,林莛蓁,2,99999,0.019833333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.081536458,小材積,0.039666667,人工倉,<半年,AGV層架
DJAH12-A900K2SKQ-000,WITCH WATCH 魔女守護者（24）拆封不可退,採,80L10048A,2,79,DJAW,漫畫,DJAW3H,奇幻魔法,17,11.5,1.5,0.17,0,0,2,0,35540,鴻緯圖書,林莛蓁,2,99999,0.010861111,1,6F,AGV層架,DJ,書店24H,7.111111111,0.024364583,小材積,0.021722222,人工倉,<半年,AGV層架
DJAH12-A900K3EMD-000,放學後，我將變成妳（2）拆封不可退,採,80L19044C,1,85,DJAW,漫畫,DJAWC1,戀愛故事-男性向,18,13,1,0.16,0,0,0,0,26560,聯合,林莛蓁,1,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.05396,小材積,0.008666667,人工倉,<半年,AGV層架
DJAH12-A900K3T6O-000,只能怪你太可愛（全）（限）拆封不可退,借,80L18018C,1,74,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,1.5,0.2,0,0,1,0,12945,尖端出版,林莛蓁,1,99999,0.013,1,6F,AGV層架,DJ,書店24H,7.111111111,0.078244792,小材積,0.013,人工倉,<半年,AGV層架
DJAH12-A900K3T6U-000,既然你都這麼說了我就抱你吧（03）（限）拆封不可退,借,80L09005D,2,40,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,1.5,0.24,0,0,2,0,12945,尖端出版,林莛蓁,2,99999,0.013,1,6F,AGV層架,DJ,書店24H,7.111111111,0.27415625,小材積,0.026,人工倉,<半年,AGV層架
DJAH12-A900K3T7C-000,我可愛的他（全）（限）拆封不可退,借,80L22001D,1,67,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,12.5,1.5,0.19,0,0,1,0,12945,尖端出版,林莛蓁,1,99999,0.0125,1,6F,AGV層架,DJ,書店24H,7.111111111,0.17560026,小材積,0.0125,人工倉,<半年,AGV層架
DJAH12-A900K3U1Y-000,傷痕累累的同班同學（全）拆封不可退,採,80L10056A,2,68,DJAW,漫畫,DJAWC1,戀愛故事-男性向,18.5,13,1.5,0.16,0,0,0,0,28387,青文出版社,林莛蓁,2,99999,0.013361111,1,6F,AGV層架,DJ,書店24H,7.111111111,0.035496094,小材積,0.026722222,人工倉,<半年,AGV層架
DJAH12-A900K494X-000,湛藍色的愛戀１０週年紀念FANBOOK「So Blue」（限）拆封不可退,採,80L17029C,2,79,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,2,0.35,0,0,0,0,26560,聯合,林莛蓁,2,99999,0.017333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.0514,小材積,0.034666667,人工倉,<半年,AGV層架
DJAH12-A900K4E50-000,於白月之夜（上）（限）拆封不可退,採,80L18021D,2,67,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,1.5,0.18,0,0,0,0,40147,美璟文化,林莛蓁,2,99999,0.013,1,6F,AGV層架,DJ,書店24H,7.111111111,0.09508099,小材積,0.026,人工倉,<半年,AGV層架
DJAH12-A900K4FJK-000,說了不打算愛我的公爵繼承人，不知為何對我寵愛有加（1）拆封不可退,採,80L20050C,1,50,DJAW,漫畫,DJAW3F,戀愛關係,18,13,1,0.2,0,0,2,0,26560,聯合,林莛蓁,1,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.02784375,小材積,0.008666667,人工倉,<半年,AGV層架
DJAH12-A900K5F46-000,亞子與斑比（04）拆封不可退,採,80L25036C,1,51,DJAW,漫畫,DJAW3P,靈異神怪,25,15,1,0.24,0,0,0,0,28387,青文出版社,林莛蓁,1,99999,0.013888889,1,6F,AGV層架,DJ,書店24H,7.111111111,0.0336875,小材積,0.013888889,人工倉,<半年,AGV層架
DJAH12-A900K5GNI-000,務農義兄弟（全）（限）拆封不可退,採,80L10040C,1,66,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,1.5,0.2,0,0,0,0,26560,聯合,林莛蓁,1,99999,0.013,1,6F,AGV層架,DJ,書店24H,7.111111111,0.035567708,小材積,0.013,人工倉,<半年,AGV層架
DJAH12-A900K71BE-000,四種花開,採,80L01037B,2,33,DJAW,漫畫,DJAW3Q,人文歷史,26,19,2,0.58,0,0,0,0,40135,大和,林莛蓁,2,99999,0.036592593,1,6F,AGV層架,DJ,書店24H,7.111111111,0.072815104,小材積,0.073185185,人工倉,<半年,AGV層架
DJAH12-A900K7EFU-000,WIND BREAKER—防風少年—（23）特裝版（拆封不可退）,借,80L14013B,2,38,DJAW,漫畫,DJAW3E,運動競技,19,12,2,0.22,0,0,0,0,12945,尖端出版,林莛蓁,2,99999,0.016888889,1,6F,AGV層架,DJ,書店24H,7.111111111,0.071125,小材積,0.033777778,人工倉,<半年,AGV層架
DJAH12-A900K7EG8-000,總之就是很可愛（30）拆封不可退,借,80L15017C,2,26,DJAW,漫畫,DJAWC1,戀愛故事-男性向,19,12,2,0.2,0,0,2,0,12945,尖端出版,林莛蓁,2,99999,0.016888889,1,6F,AGV層架,DJ,書店24H,7.111111111,0.099067708,小材積,0.033777778,人工倉,<半年,AGV層架
DJAH12-A900K7WB2-000,寶可夢SPECIAL 朱‧紫（03）拆封不可退,採,80L14028B,3,38,DJAW,漫畫,DJAW3M,動作冒險,17,11,2,0.15,0,0,0,0,28387,青文出版社,林莛蓁,3,99999,0.013851852,1,6F,AGV層架,DJ,書店24H,7.111111111,0.091083333,小材積,0.041555556,人工倉,<半年,AGV層架
DJAH12-A900K7WC4-000,流氓反派千金 轉生天下唯我獨尊（02）拆封不可退,採,80L11035B,1,38,DJAW,漫畫,DJAW3H,奇幻魔法,19,13,1,0.2,0,0,0,0,28387,青文出版社,林莛蓁,1,99999,0.009148148,1,6F,AGV層架,DJ,書店24H,7.111111111,0.057157292,小材積,0.009148148,人工倉,<半年,AGV層架
DJAH12-A900K7XDV-000,在淫靡洞窟的深處中（7）（限）拆封不可退,採,80L01044C,2,2,DJAW,漫畫,DJAW3H,奇幻魔法,12.5,18,1,0.2,1,0,2,0,26560,聯合,林莛蓁,2,2,0.008333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.0905625,小材積,0.016666667,人工倉,<半年,AGV層架
DJAH12-A900K8COD-000,靠死亡遊戲混飯吃。（漫畫）雷射胸章 B,採,80L22028B,1,44,DJAW,漫畫,DJAW92,動漫精品,13.5,12,0.1,0.02,0,0,0,0,26560,聯合,林莛蓁,1,99999,0.0006,1,6F,AGV層架,DJ,書店24H,7.111111111,0.072507292,小材積,0.0006,人工倉,<半年,AGV層架
DJAH12-A900K8CP9-000,FX戰士久留美（原作）滑鼠墊 A,採,80L23024B,1,44,DJAW,漫畫,DJAW92,動漫精品,25,19,0.1,0.1,0,0,0,0,26560,聯合,林莛蓁,1,99999,0.001759259,1,6F,AGV層架,DJ,書店24H,7.111111111,0.070541667,小材積,0.001759259,人工倉,<半年,AGV層架
DJAH12-A900K8F6P-000,我獨自升級（25+26）漫畫特裝版（拆封不可退）,採,80L01045D,2,2,DJAW,漫畫,DJAW3M,動作冒險,17.5,22,4,0.77,2,0,5,0,26560,聯合,林莛蓁,2,1,0.057037037,1,6F,AGV層架,DJ,書店24H,7.111111111,0.221833333,小材積,0.114074074,人工倉,<半年,AGV層架
DJAH12-A900K8F8R-000,八犬傳－東方八犬異聞－（1）拆封不可退,採,80L03031B,2,44,DJAW,漫畫,DJAW3O,BL,18,13,1,0.2,0,0,0,0,26560,聯合,林莛蓁,2,99999,0.008666667,1,6F,AGV層架,DJ,書店24H,7.111111111,0.060008464,小材積,0.017333333,人工倉,<半年,AGV層架
DJAH12-A900K8ZOE-000,特級α所愛的Ω（全）（限）拆封不可退,採,80L09021D,1,40,DJAW,漫畫,DJAW9K,(18限)BL/GL,18,13,2,0.25,0,0,1,0,26560,聯合,林莛蓁,1,99999,0.017333333,1,6F,AGV層架,DJ,書店24H,7.111111111,0.203576563,小材積,0.017333333,人工倉,<半年,AGV層架
